ED_num,reported,candidate,party,votes,AD_num
ED    4,99.00%,YES,&nbsp,506,AD 60
ED    4,99.00%,NO,&nbsp,52,AD 60
ED    5,99.00%,YES,&nbsp,214,AD 60
ED    5,99.00%,NO,&nbsp,16,AD 60
ED    6,99.00%,YES,&nbsp,992,AD 60
ED    6,99.00%,NO,&nbsp,86,AD 60
ED    7,99.00%,YES,&nbsp,701,AD 60
ED    7,99.00%,NO,&nbsp,74,AD 60
ED    8,99.00%,YES,&nbsp,411,AD 60
ED    8,99.00%,NO,&nbsp,51,AD 60
ED    9,99.00%,YES,&nbsp,523,AD 60
ED    9,99.00%,NO,&nbsp,78,AD 60
ED   10,99.00%,YES,&nbsp,565,AD 60
ED   10,99.00%,NO,&nbsp,51,AD 60
ED   11,99.00%,YES,&nbsp,233,AD 60
ED   11,99.00%,NO,&nbsp,68,AD 60
ED   12,99.00%,YES,&nbsp,328,AD 60
ED   12,99.00%,NO,&nbsp,26,AD 60
ED   13,99.00%,YES,&nbsp,360,AD 60
ED   13,99.00%,NO,&nbsp,32,AD 60
ED   14,99.00%,YES,&nbsp,607,AD 60
ED   14,99.00%,NO,&nbsp,56,AD 60
ED   15,99.00%,YES,&nbsp,493,AD 60
ED   15,99.00%,NO,&nbsp,39,AD 60
ED   16,99.00%,YES,&nbsp,556,AD 60
ED   16,99.00%,NO,&nbsp,34,AD 60
ED   17,99.00%,YES,&nbsp,451,AD 60
ED   17,99.00%,NO,&nbsp,73,AD 60
ED   18,99.00%,YES,&nbsp,394,AD 60
ED   18,99.00%,NO,&nbsp,71,AD 60
ED   19,99.00%,YES,&nbsp,463,AD 60
ED   19,99.00%,NO,&nbsp,81,AD 60
ED   20,99.00%,YES,&nbsp,241,AD 60
ED   20,99.00%,NO,&nbsp,35,AD 60
ED   21,99.00%,YES,&nbsp,559,AD 60
ED   21,99.00%,NO,&nbsp,53,AD 60
ED   22,99.00%,YES,&nbsp,456,AD 60
ED   22,99.00%,NO,&nbsp,29,AD 60
ED   23,99.00%,YES,&nbsp,462,AD 60
ED   23,99.00%,NO,&nbsp,48,AD 60
ED   24,99.00%,YES,&nbsp,289,AD 60
ED   24,99.00%,NO,&nbsp,26,AD 60
ED   25,99.00%,YES,&nbsp,440,AD 60
ED   25,99.00%,NO,&nbsp,31,AD 60
ED   26,99.00%,YES,&nbsp,436,AD 60
ED   26,99.00%,NO,&nbsp,64,AD 60
ED   27,99.00%,YES,&nbsp,229,AD 60
ED   27,99.00%,NO,&nbsp,21,AD 60
ED   28,87.50%,YES,&nbsp,562,AD 60
ED   28,87.50%,NO,&nbsp,43,AD 60
ED   29,87.50%,YES,&nbsp,502,AD 60
ED   29,87.50%,NO,&nbsp,19,AD 60
ED   30,87.50%,YES,&nbsp,599,AD 60
ED   30,87.50%,NO,&nbsp,36,AD 60
ED   31,99.00%,YES,&nbsp,454,AD 60
ED   31,99.00%,NO,&nbsp,41,AD 60
ED   32,99.00%,YES,&nbsp,359,AD 60
ED   32,99.00%,NO,&nbsp,34,AD 60
ED   33,99.00%,YES,&nbsp,236,AD 60
ED   33,99.00%,NO,&nbsp,32,AD 60
ED   34,99.00%,YES,&nbsp,336,AD 60
ED   34,99.00%,NO,&nbsp,39,AD 60
ED   35,99.00%,YES,&nbsp,409,AD 60
ED   35,99.00%,NO,&nbsp,44,AD 60
ED   36,99.00%,YES,&nbsp,412,AD 60
ED   36,99.00%,NO,&nbsp,24,AD 60
ED   37,99.00%,YES,&nbsp,455,AD 60
ED   37,99.00%,NO,&nbsp,30,AD 60
ED   38,99.00%,YES,&nbsp,421,AD 60
ED   38,99.00%,NO,&nbsp,35,AD 60
ED   39,99.00%,YES,&nbsp,461,AD 60
ED   39,99.00%,NO,&nbsp,69,AD 60
ED   40,99.00%,YES,&nbsp,348,AD 60
ED   40,99.00%,NO,&nbsp,39,AD 60
ED   41,60.00%,YES,&nbsp,51,AD 60
ED   41,60.00%,NO,&nbsp,1,AD 60
ED   42,99.00%,YES,&nbsp,479,AD 60
ED   42,99.00%,NO,&nbsp,40,AD 60
ED   43,99.00%,YES,&nbsp,407,AD 60
ED   43,99.00%,NO,&nbsp,66,AD 60
ED   44,99.00%,YES,&nbsp,350,AD 60
ED   44,99.00%,NO,&nbsp,43,AD 60
ED   45,99.00%,YES,&nbsp,323,AD 60
ED   45,99.00%,NO,&nbsp,33,AD 60
ED   46,99.00%,YES,&nbsp,519,AD 60
ED   46,99.00%,NO,&nbsp,41,AD 60
ED   47,99.00%,YES,&nbsp,62,AD 60
ED   47,99.00%,NO,&nbsp,13,AD 60
ED   48,99.00%,YES,&nbsp,114,AD 60
ED   48,99.00%,NO,&nbsp,18,AD 60
ED   49,60.00%,YES,&nbsp,58,AD 60
ED   49,60.00%,NO,&nbsp,6,AD 60
ED   50,99.00%,YES,&nbsp,250,AD 60
ED   50,99.00%,NO,&nbsp,27,AD 60
ED   51,99.00%,YES,&nbsp,481,AD 60
ED   51,99.00%,NO,&nbsp,62,AD 60
ED   52,99.00%,YES,&nbsp,474,AD 60
ED   52,99.00%,NO,&nbsp,43,AD 60
ED   53,99.00%,YES,&nbsp,423,AD 60
ED   53,99.00%,NO,&nbsp,49,AD 60
ED   54,99.00%,YES,&nbsp,501,AD 60
ED   54,99.00%,NO,&nbsp,35,AD 60
ED   55,99.00%,YES,&nbsp,489,AD 60
ED   55,99.00%,NO,&nbsp,43,AD 60
ED   56,99.00%,YES,&nbsp,279,AD 60
ED   56,99.00%,NO,&nbsp,20,AD 60
ED   57,99.00%,YES,&nbsp,368,AD 60
ED   57,99.00%,NO,&nbsp,24,AD 60
ED   58,99.00%,YES,&nbsp,452,AD 60
ED   58,99.00%,NO,&nbsp,45,AD 60
ED   59,99.00%,YES,&nbsp,137,AD 60
ED   59,99.00%,NO,&nbsp,12,AD 60
ED   60,99.00%,YES,&nbsp,15,AD 60
ED   60,99.00%,NO,&nbsp,3,AD 60
ED   61,99.00%,YES,&nbsp,1,AD 60
ED   61,99.00%,NO,&nbsp,0,AD 60
ED   62,99.00%,YES,&nbsp,0,AD 60
ED   62,99.00%,NO,&nbsp,0,AD 60
ED   63,99.00%,YES,&nbsp,5,AD 60
ED   63,99.00%,NO,&nbsp,1,AD 60
ED   64,60.00%,YES,&nbsp,41,AD 60
ED   64,60.00%,NO,&nbsp,3,AD 60
Total,,YES,&nbsp,23955,AD 60
Total,,NO,&nbsp,2419,AD 60
ED    1,81.82%,YES,&nbsp,500,AD 61
ED    1,81.82%,NO,&nbsp,142,AD 61
ED    2,81.82%,YES,&nbsp,531,AD 61
ED    2,81.82%,NO,&nbsp,126,AD 61
ED    3,81.82%,YES,&nbsp,564,AD 61
ED    3,81.82%,NO,&nbsp,61,AD 61
ED    4,81.82%,YES,&nbsp,603,AD 61
ED    4,81.82%,NO,&nbsp,106,AD 61
ED    5,99.00%,YES,&nbsp,440,AD 61
ED    5,99.00%,NO,&nbsp,216,AD 61
ED    6,99.00%,YES,&nbsp,431,AD 61
ED    6,99.00%,NO,&nbsp,54,AD 61
ED    7,99.00%,YES,&nbsp,448,AD 61
ED    7,99.00%,NO,&nbsp,90,AD 61
ED    8,99.00%,YES,&nbsp,583,AD 61
ED    8,99.00%,NO,&nbsp,127,AD 61
ED    9,99.00%,YES,&nbsp,492,AD 61
ED    9,99.00%,NO,&nbsp,154,AD 61
ED   10,99.00%,YES,&nbsp,405,AD 61
ED   10,99.00%,NO,&nbsp,119,AD 61
ED   11,85.71%,YES,&nbsp,455,AD 61
ED   11,85.71%,NO,&nbsp,126,AD 61
ED   12,99.00%,YES,&nbsp,667,AD 61
ED   12,99.00%,NO,&nbsp,144,AD 61
ED   13,99.00%,YES,&nbsp,646,AD 61
ED   13,99.00%,NO,&nbsp,107,AD 61
ED   14,99.00%,YES,&nbsp,406,AD 61
ED   14,99.00%,NO,&nbsp,62,AD 61
ED   15,99.00%,YES,&nbsp,521,AD 61
ED   15,99.00%,NO,&nbsp,87,AD 61
ED   16,99.00%,YES,&nbsp,365,AD 61
ED   16,99.00%,NO,&nbsp,68,AD 61
ED   17,99.00%,YES,&nbsp,318,AD 61
ED   17,99.00%,NO,&nbsp,279,AD 61
ED   18,99.00%,YES,&nbsp,379,AD 61
ED   18,99.00%,NO,&nbsp,93,AD 61
ED   19,99.00%,YES,&nbsp,442,AD 61
ED   19,99.00%,NO,&nbsp,130,AD 61
ED   20,99.00%,YES,&nbsp,427,AD 61
ED   20,99.00%,NO,&nbsp,131,AD 61
ED   21,99.00%,YES,&nbsp,501,AD 61
ED   21,99.00%,NO,&nbsp,321,AD 61
ED   22,99.00%,YES,&nbsp,658,AD 61
ED   22,99.00%,NO,&nbsp,223,AD 61
ED   23,99.00%,YES,&nbsp,553,AD 61
ED   23,99.00%,NO,&nbsp,94,AD 61
ED   24,99.00%,YES,&nbsp,434,AD 61
ED   24,99.00%,NO,&nbsp,63,AD 61
ED   25,99.00%,YES,&nbsp,382,AD 61
ED   25,99.00%,NO,&nbsp,162,AD 61
ED   26,99.00%,YES,&nbsp,328,AD 61
ED   26,99.00%,NO,&nbsp,404,AD 61
ED   27,99.00%,YES,&nbsp,333,AD 61
ED   27,99.00%,NO,&nbsp,268,AD 61
ED   28,99.00%,YES,&nbsp,445,AD 61
ED   28,99.00%,NO,&nbsp,177,AD 61
ED   29,99.00%,YES,&nbsp,605,AD 61
ED   29,99.00%,NO,&nbsp,177,AD 61
ED   30,99.00%,YES,&nbsp,553,AD 61
ED   30,99.00%,NO,&nbsp,121,AD 61
ED   31,80.00%,YES,&nbsp,520,AD 61
ED   31,80.00%,NO,&nbsp,283,AD 61
ED   32,80.00%,YES,&nbsp,510,AD 61
ED   32,80.00%,NO,&nbsp,262,AD 61
ED   33,80.00%,YES,&nbsp,514,AD 61
ED   33,80.00%,NO,&nbsp,143,AD 61
ED   34,80.00%,YES,&nbsp,428,AD 61
ED   34,80.00%,NO,&nbsp,124,AD 61
ED   35,99.00%,YES,&nbsp,571,AD 61
ED   35,99.00%,NO,&nbsp,157,AD 61
ED   36,99.00%,YES,&nbsp,555,AD 61
ED   36,99.00%,NO,&nbsp,195,AD 61
ED   37,99.00%,YES,&nbsp,606,AD 61
ED   37,99.00%,NO,&nbsp,160,AD 61
ED   38,99.00%,YES,&nbsp,630,AD 61
ED   38,99.00%,NO,&nbsp,265,AD 61
ED   39,99.00%,YES,&nbsp,581,AD 61
ED   39,99.00%,NO,&nbsp,238,AD 61
ED   40,99.00%,YES,&nbsp,481,AD 61
ED   40,99.00%,NO,&nbsp,647,AD 61
ED   41,99.00%,YES,&nbsp,504,AD 61
ED   41,99.00%,NO,&nbsp,534,AD 61
ED   42,99.00%,YES,&nbsp,534,AD 61
ED   42,99.00%,NO,&nbsp,720,AD 61
ED   43,99.00%,YES,&nbsp,461,AD 61
ED   43,99.00%,NO,&nbsp,586,AD 61
ED   44,99.00%,YES,&nbsp,0,AD 61
ED   44,99.00%,NO,&nbsp,0,AD 61
ED   45,99.00%,YES,&nbsp,0,AD 61
ED   45,99.00%,NO,&nbsp,0,AD 61
ED   46,99.00%,YES,&nbsp,0,AD 61
ED   46,99.00%,NO,&nbsp,0,AD 61
ED   47,99.00%,YES,&nbsp,87,AD 61
ED   47,99.00%,NO,&nbsp,27,AD 61
ED   48,99.00%,YES,&nbsp,199,AD 61
ED   48,99.00%,NO,&nbsp,75,AD 61
ED   49,99.00%,YES,&nbsp,0,AD 61
ED   49,99.00%,NO,&nbsp,0,AD 61
ED   50,99.00%,YES,&nbsp,239,AD 61
ED   50,99.00%,NO,&nbsp,229,AD 61
ED   51,99.00%,YES,&nbsp,239,AD 61
ED   51,99.00%,NO,&nbsp,188,AD 61
ED   60,99.00%,YES,&nbsp,588,AD 61
ED   60,99.00%,NO,&nbsp,113,AD 61
ED   61,99.00%,YES,&nbsp,729,AD 61
ED   61,99.00%,NO,&nbsp,202,AD 61
ED   62,99.00%,YES,&nbsp,641,AD 61
ED   62,99.00%,NO,&nbsp,209,AD 61
ED   63,99.00%,YES,&nbsp,822,AD 61
ED   63,99.00%,NO,&nbsp,234,AD 61
ED   64,99.00%,YES,&nbsp,500,AD 61
ED   64,99.00%,NO,&nbsp,126,AD 61
ED   65,99.00%,YES,&nbsp,784,AD 61
ED   65,99.00%,NO,&nbsp,178,AD 61
ED   66,99.00%,YES,&nbsp,628,AD 61
ED   66,99.00%,NO,&nbsp,192,AD 61
ED   67,99.00%,YES,&nbsp,673,AD 61
ED   67,99.00%,NO,&nbsp,111,AD 61
ED   68,99.00%,YES,&nbsp,891,AD 61
ED   68,99.00%,NO,&nbsp,162,AD 61
ED   69,99.00%,YES,&nbsp,0,AD 61
ED   69,99.00%,NO,&nbsp,0,AD 61
ED   70,99.00%,YES,&nbsp,0,AD 61
ED   70,99.00%,NO,&nbsp,0,AD 61
ED   71,99.00%,YES,&nbsp,0,AD 61
ED   71,99.00%,NO,&nbsp,0,AD 61
ED   72,99.00%,YES,&nbsp,0,AD 61
ED   72,99.00%,NO,&nbsp,0,AD 61
ED   73,99.00%,YES,&nbsp,0,AD 61
ED   73,99.00%,NO,&nbsp,0,AD 61
ED   74,99.00%,YES,&nbsp,0,AD 61
ED   74,99.00%,NO,&nbsp,0,AD 61
ED  100,99.00%,YES,&nbsp,2,AD 61
ED  100,99.00%,NO,&nbsp,0,AD 61
ED  101,99.00%,YES,&nbsp,0,AD 61
ED  101,99.00%,NO,&nbsp,0,AD 61
ED  102,99.00%,YES,&nbsp,0,AD 61
ED  102,99.00%,NO,&nbsp,0,AD 61
ED  103,99.00%,YES,&nbsp,0,AD 61
ED  103,99.00%,NO,&nbsp,0,AD 61
ED  104,99.00%,YES,&nbsp,0,AD 61
ED  104,99.00%,NO,&nbsp,0,AD 61
ED  105,99.00%,YES,&nbsp,0,AD 61
ED  105,99.00%,NO,&nbsp,0,AD 61
ED  106,99.00%,YES,&nbsp,0,AD 61
ED  106,99.00%,NO,&nbsp,0,AD 61
ED  107,99.00%,YES,&nbsp,0,AD 61
ED  107,99.00%,NO,&nbsp,0,AD 61
ED  108,99.00%,YES,&nbsp,0,AD 61
ED  108,99.00%,NO,&nbsp,0,AD 61
ED  109,99.00%,YES,&nbsp,0,AD 61
ED  109,99.00%,NO,&nbsp,0,AD 61
ED  110,99.00%,YES,&nbsp,0,AD 61
ED  110,99.00%,NO,&nbsp,0,AD 61
ED  111,99.00%,YES,&nbsp,0,AD 61
ED  111,99.00%,NO,&nbsp,0,AD 61
ED  112,99.00%,YES,&nbsp,0,AD 61
ED  112,99.00%,NO,&nbsp,0,AD 61
ED  113,99.00%,YES,&nbsp,0,AD 61
ED  113,99.00%,NO,&nbsp,0,AD 61
ED  114,99.00%,YES,&nbsp,0,AD 61
ED  114,99.00%,NO,&nbsp,0,AD 61
Total,,YES,&nbsp,28332,AD 61
Total,,NO,&nbsp,10792,AD 61
ED    1,99.00%,YES,&nbsp,342,AD 62
ED    1,99.00%,NO,&nbsp,758,AD 62
ED    2,99.00%,YES,&nbsp,337,AD 62
ED    2,99.00%,NO,&nbsp,830,AD 62
ED    3,99.00%,YES,&nbsp,343,AD 62
ED    3,99.00%,NO,&nbsp,666,AD 62
ED    4,99.00%,YES,&nbsp,372,AD 62
ED    4,99.00%,NO,&nbsp,680,AD 62
ED    5,99.00%,YES,&nbsp,304,AD 62
ED    5,99.00%,NO,&nbsp,754,AD 62
ED    6,99.00%,YES,&nbsp,310,AD 62
ED    6,99.00%,NO,&nbsp,702,AD 62
ED    7,99.00%,YES,&nbsp,378,AD 62
ED    7,99.00%,NO,&nbsp,728,AD 62
ED    8,99.00%,YES,&nbsp,334,AD 62
ED    8,99.00%,NO,&nbsp,625,AD 62
ED    9,99.00%,YES,&nbsp,366,AD 62
ED    9,99.00%,NO,&nbsp,762,AD 62
ED   10,99.00%,YES,&nbsp,421,AD 62
ED   10,99.00%,NO,&nbsp,633,AD 62
ED   11,99.00%,YES,&nbsp,444,AD 62
ED   11,99.00%,NO,&nbsp,517,AD 62
ED   12,99.00%,YES,&nbsp,362,AD 62
ED   12,99.00%,NO,&nbsp,615,AD 62
ED   13,99.00%,YES,&nbsp,383,AD 62
ED   13,99.00%,NO,&nbsp,699,AD 62
ED   14,99.00%,YES,&nbsp,362,AD 62
ED   14,99.00%,NO,&nbsp,701,AD 62
ED   15,99.00%,YES,&nbsp,343,AD 62
ED   15,99.00%,NO,&nbsp,707,AD 62
ED   16,99.00%,YES,&nbsp,382,AD 62
ED   16,99.00%,NO,&nbsp,713,AD 62
ED   17,99.00%,YES,&nbsp,343,AD 62
ED   17,99.00%,NO,&nbsp,652,AD 62
ED   18,99.00%,YES,&nbsp,354,AD 62
ED   18,99.00%,NO,&nbsp,728,AD 62
ED   19,99.00%,YES,&nbsp,401,AD 62
ED   19,99.00%,NO,&nbsp,692,AD 62
ED   20,99.00%,YES,&nbsp,373,AD 62
ED   20,99.00%,NO,&nbsp,645,AD 62
ED   21,99.00%,YES,&nbsp,370,AD 62
ED   21,99.00%,NO,&nbsp,691,AD 62
ED   22,99.00%,YES,&nbsp,393,AD 62
ED   22,99.00%,NO,&nbsp,607,AD 62
ED   23,99.00%,YES,&nbsp,377,AD 62
ED   23,99.00%,NO,&nbsp,633,AD 62
ED   24,88.89%,YES,&nbsp,382,AD 62
ED   24,88.89%,NO,&nbsp,606,AD 62
ED   25,99.00%,YES,&nbsp,365,AD 62
ED   25,99.00%,NO,&nbsp,588,AD 62
ED   26,99.00%,YES,&nbsp,402,AD 62
ED   26,99.00%,NO,&nbsp,596,AD 62
ED   27,99.00%,YES,&nbsp,410,AD 62
ED   27,99.00%,NO,&nbsp,649,AD 62
ED   28,99.00%,YES,&nbsp,376,AD 62
ED   28,99.00%,NO,&nbsp,584,AD 62
ED   29,99.00%,YES,&nbsp,400,AD 62
ED   29,99.00%,NO,&nbsp,616,AD 62
ED   30,99.00%,YES,&nbsp,382,AD 62
ED   30,99.00%,NO,&nbsp,478,AD 62
ED   31,99.00%,YES,&nbsp,458,AD 62
ED   31,99.00%,NO,&nbsp,670,AD 62
ED   32,99.00%,YES,&nbsp,422,AD 62
ED   32,99.00%,NO,&nbsp,559,AD 62
ED   33,99.00%,YES,&nbsp,366,AD 62
ED   33,99.00%,NO,&nbsp,602,AD 62
ED   34,99.00%,YES,&nbsp,338,AD 62
ED   34,99.00%,NO,&nbsp,600,AD 62
ED   35,99.00%,YES,&nbsp,116,AD 62
ED   35,99.00%,NO,&nbsp,206,AD 62
ED   36,99.00%,YES,&nbsp,449,AD 62
ED   36,99.00%,NO,&nbsp,643,AD 62
ED   37,99.00%,YES,&nbsp,390,AD 62
ED   37,99.00%,NO,&nbsp,619,AD 62
ED   38,99.00%,YES,&nbsp,419,AD 62
ED   38,99.00%,NO,&nbsp,616,AD 62
ED   39,99.00%,YES,&nbsp,396,AD 62
ED   39,99.00%,NO,&nbsp,724,AD 62
ED   40,99.00%,YES,&nbsp,358,AD 62
ED   40,99.00%,NO,&nbsp,693,AD 62
ED   41,99.00%,YES,&nbsp,340,AD 62
ED   41,99.00%,NO,&nbsp,657,AD 62
ED   42,99.00%,YES,&nbsp,362,AD 62
ED   42,99.00%,NO,&nbsp,662,AD 62
ED   43,99.00%,YES,&nbsp,376,AD 62
ED   43,99.00%,NO,&nbsp,676,AD 62
ED   44,99.00%,YES,&nbsp,499,AD 62
ED   44,99.00%,NO,&nbsp,349,AD 62
ED   45,88.89%,YES,&nbsp,432,AD 62
ED   45,88.89%,NO,&nbsp,545,AD 62
ED   46,99.00%,YES,&nbsp,406,AD 62
ED   46,99.00%,NO,&nbsp,654,AD 62
ED   47,99.00%,YES,&nbsp,450,AD 62
ED   47,99.00%,NO,&nbsp,424,AD 62
ED   48,99.00%,YES,&nbsp,374,AD 62
ED   48,99.00%,NO,&nbsp,583,AD 62
ED   49,99.00%,YES,&nbsp,423,AD 62
ED   49,99.00%,NO,&nbsp,537,AD 62
ED   50,99.00%,YES,&nbsp,442,AD 62
ED   50,99.00%,NO,&nbsp,587,AD 62
ED   51,99.00%,YES,&nbsp,393,AD 62
ED   51,99.00%,NO,&nbsp,638,AD 62
ED   52,99.00%,YES,&nbsp,385,AD 62
ED   52,99.00%,NO,&nbsp,707,AD 62
ED   53,99.00%,YES,&nbsp,420,AD 62
ED   53,99.00%,NO,&nbsp,663,AD 62
ED   54,99.00%,YES,&nbsp,416,AD 62
ED   54,99.00%,NO,&nbsp,498,AD 62
ED   55,99.00%,YES,&nbsp,399,AD 62
ED   55,99.00%,NO,&nbsp,500,AD 62
ED   56,99.00%,YES,&nbsp,479,AD 62
ED   56,99.00%,NO,&nbsp,411,AD 62
ED   57,99.00%,YES,&nbsp,190,AD 62
ED   57,99.00%,NO,&nbsp,208,AD 62
ED   58,99.00%,YES,&nbsp,178,AD 62
ED   58,99.00%,NO,&nbsp,262,AD 62
ED   59,99.00%,YES,&nbsp,301,AD 62
ED   59,99.00%,NO,&nbsp,641,AD 62
ED   60,99.00%,YES,&nbsp,363,AD 62
ED   60,99.00%,NO,&nbsp,665,AD 62
ED   61,99.00%,YES,&nbsp,325,AD 62
ED   61,99.00%,NO,&nbsp,473,AD 62
ED   62,99.00%,YES,&nbsp,0,AD 62
ED   62,99.00%,NO,&nbsp,0,AD 62
ED   63,99.00%,YES,&nbsp,0,AD 62
ED   63,99.00%,NO,&nbsp,0,AD 62
ED   64,99.00%,YES,&nbsp,0,AD 62
ED   64,99.00%,NO,&nbsp,0,AD 62
Total,,YES,&nbsp,22776,AD 62
Total,,NO,&nbsp,37127,AD 62
ED    1,99.00%,YES,&nbsp,504,AD 63
ED    1,99.00%,NO,&nbsp,98,AD 63
ED    2,99.00%,YES,&nbsp,412,AD 63
ED    2,99.00%,NO,&nbsp,150,AD 63
ED    3,99.00%,YES,&nbsp,290,AD 63
ED    3,99.00%,NO,&nbsp,228,AD 63
ED    4,99.00%,YES,&nbsp,478,AD 63
ED    4,99.00%,NO,&nbsp,286,AD 63
ED    5,99.00%,YES,&nbsp,494,AD 63
ED    5,99.00%,NO,&nbsp,238,AD 63
ED    6,99.00%,YES,&nbsp,527,AD 63
ED    6,99.00%,NO,&nbsp,408,AD 63
ED    7,99.00%,YES,&nbsp,478,AD 63
ED    7,99.00%,NO,&nbsp,408,AD 63
ED    8,99.00%,YES,&nbsp,183,AD 63
ED    8,99.00%,NO,&nbsp,100,AD 63
ED    9,99.00%,YES,&nbsp,90,AD 63
ED    9,99.00%,NO,&nbsp,77,AD 63
ED   10,99.00%,YES,&nbsp,463,AD 63
ED   10,99.00%,NO,&nbsp,164,AD 63
ED   11,87.50%,YES,&nbsp,519,AD 63
ED   11,87.50%,NO,&nbsp,421,AD 63
ED   12,87.50%,YES,&nbsp,177,AD 63
ED   12,87.50%,NO,&nbsp,132,AD 63
ED   13,99.00%,YES,&nbsp,274,AD 63
ED   13,99.00%,NO,&nbsp,112,AD 63
ED   14,99.00%,YES,&nbsp,385,AD 63
ED   14,99.00%,NO,&nbsp,393,AD 63
ED   15,99.00%,YES,&nbsp,335,AD 63
ED   15,99.00%,NO,&nbsp,325,AD 63
ED   16,99.00%,YES,&nbsp,539,AD 63
ED   16,99.00%,NO,&nbsp,332,AD 63
ED   17,99.00%,YES,&nbsp,293,AD 63
ED   17,99.00%,NO,&nbsp,363,AD 63
ED   18,99.00%,YES,&nbsp,553,AD 63
ED   18,99.00%,NO,&nbsp,687,AD 63
ED   19,99.00%,YES,&nbsp,160,AD 63
ED   19,99.00%,NO,&nbsp,140,AD 63
ED   20,87.50%,YES,&nbsp,260,AD 63
ED   20,87.50%,NO,&nbsp,259,AD 63
ED   21,99.00%,YES,&nbsp,291,AD 63
ED   21,99.00%,NO,&nbsp,256,AD 63
ED   22,99.00%,YES,&nbsp,248,AD 63
ED   22,99.00%,NO,&nbsp,52,AD 63
ED   23,99.00%,YES,&nbsp,553,AD 63
ED   23,99.00%,NO,&nbsp,429,AD 63
ED   24,99.00%,YES,&nbsp,482,AD 63
ED   24,99.00%,NO,&nbsp,300,AD 63
ED   25,99.00%,YES,&nbsp,212,AD 63
ED   25,99.00%,NO,&nbsp,399,AD 63
ED   26,99.00%,YES,&nbsp,283,AD 63
ED   26,99.00%,NO,&nbsp,395,AD 63
ED   27,99.00%,YES,&nbsp,338,AD 63
ED   27,99.00%,NO,&nbsp,352,AD 63
ED   28,99.00%,YES,&nbsp,496,AD 63
ED   28,99.00%,NO,&nbsp,534,AD 63
ED   29,99.00%,YES,&nbsp,407,AD 63
ED   29,99.00%,NO,&nbsp,508,AD 63
ED   30,99.00%,YES,&nbsp,427,AD 63
ED   30,99.00%,NO,&nbsp,477,AD 63
ED   31,99.00%,YES,&nbsp,417,AD 63
ED   31,99.00%,NO,&nbsp,535,AD 63
ED   32,99.00%,YES,&nbsp,444,AD 63
ED   32,99.00%,NO,&nbsp,529,AD 63
ED   33,99.00%,YES,&nbsp,294,AD 63
ED   33,99.00%,NO,&nbsp,304,AD 63
ED   34,99.00%,YES,&nbsp,507,AD 63
ED   34,99.00%,NO,&nbsp,395,AD 63
ED   35,99.00%,YES,&nbsp,491,AD 63
ED   35,99.00%,NO,&nbsp,446,AD 63
ED   36,99.00%,YES,&nbsp,590,AD 63
ED   36,99.00%,NO,&nbsp,98,AD 63
ED   37,99.00%,YES,&nbsp,575,AD 63
ED   37,99.00%,NO,&nbsp,105,AD 63
ED   38,99.00%,YES,&nbsp,277,AD 63
ED   38,99.00%,NO,&nbsp,29,AD 63
ED   39,99.00%,YES,&nbsp,494,AD 63
ED   39,99.00%,NO,&nbsp,112,AD 63
ED   40,99.00%,YES,&nbsp,449,AD 63
ED   40,99.00%,NO,&nbsp,183,AD 63
ED   41,99.00%,YES,&nbsp,622,AD 63
ED   41,99.00%,NO,&nbsp,212,AD 63
ED   42,99.00%,YES,&nbsp,387,AD 63
ED   42,99.00%,NO,&nbsp,234,AD 63
ED   43,99.00%,YES,&nbsp,387,AD 63
ED   43,99.00%,NO,&nbsp,175,AD 63
ED   44,99.00%,YES,&nbsp,474,AD 63
ED   44,99.00%,NO,&nbsp,343,AD 63
ED   45,99.00%,YES,&nbsp,443,AD 63
ED   45,99.00%,NO,&nbsp,327,AD 63
ED   46,99.00%,YES,&nbsp,421,AD 63
ED   46,99.00%,NO,&nbsp,328,AD 63
ED   47,99.00%,YES,&nbsp,449,AD 63
ED   47,99.00%,NO,&nbsp,275,AD 63
ED   48,99.00%,YES,&nbsp,335,AD 63
ED   48,99.00%,NO,&nbsp,237,AD 63
ED   49,99.00%,YES,&nbsp,360,AD 63
ED   49,99.00%,NO,&nbsp,259,AD 63
ED   50,99.00%,YES,&nbsp,20,AD 63
ED   50,99.00%,NO,&nbsp,23,AD 63
ED   51,99.00%,YES,&nbsp,383,AD 63
ED   51,99.00%,NO,&nbsp,417,AD 63
ED   52,99.00%,YES,&nbsp,503,AD 63
ED   52,99.00%,NO,&nbsp,472,AD 63
ED   53,99.00%,YES,&nbsp,429,AD 63
ED   53,99.00%,NO,&nbsp,194,AD 63
ED   54,99.00%,YES,&nbsp,377,AD 63
ED   54,99.00%,NO,&nbsp,405,AD 63
ED   55,99.00%,YES,&nbsp,301,AD 63
ED   55,99.00%,NO,&nbsp,379,AD 63
ED   56,99.00%,YES,&nbsp,415,AD 63
ED   56,99.00%,NO,&nbsp,372,AD 63
ED   57,99.00%,YES,&nbsp,354,AD 63
ED   57,99.00%,NO,&nbsp,339,AD 63
ED   58,99.00%,YES,&nbsp,352,AD 63
ED   58,99.00%,NO,&nbsp,323,AD 63
ED   59,99.00%,YES,&nbsp,390,AD 63
ED   59,99.00%,NO,&nbsp,430,AD 63
ED   60,99.00%,YES,&nbsp,271,AD 63
ED   60,99.00%,NO,&nbsp,601,AD 63
